hora;fechamento;ganho;perda
2018-01-12T10:00:00.0000000Z;0.017039732517569135;1;0
2018-01-12T11:00:00.0000000Z;0.016956010372048944;0;1
2018-01-12T12:00:00.0000000Z;0.017038159356930795;1;0
2018-01-12T13:00:00.0000000Z;0.01711732709564352;1;0
2018-01-12T14:00:00.0000000Z;0.017199854580781083;1;0
2018-01-12T15:00:00.0000000Z;0.017167773624164183;0;1
2018-01-12T16:00:00.0000000Z;0.017122406188634164;0;1
2018-01-12T17:00:00.0000000Z;0.01706768702335575;0;1
2018-01-12T18:00:00.0000000Z;0.01708656476829389;1;0
2018-01-12T19:00:00.0000000Z;0.017069081422624165;0;1
2018-01-12T20:00:00.0000000Z;0.017028410703914636;0;1
2018-01-12T21:00:00.0000000Z;0.01697683163201339;0;1
2018-01-12T22:00:00.0000000Z;0.017056233038517114;1;0
2018-01-12T23:00:00.0000000Z;0.01707174000098343;1;0
2018-01-13T00:00:00.0000000Z;0.01704455664599718;0;1
2018-01-13T01:00:00.0000000Z;0.016971370306142194;0;1
2018-01-13T02:00:00.0000000Z;0.01691938040353208;0;1
2018-01-13T03:00:00.0000000Z;0.01690560107314072;0;1
2018-01-13T04:00:00.0000000Z;0.016894304447383046;0;1
2018-01-13T05:00:00.0000000Z;0.01695430148124833;1;0
2018-01-13T06:00:00.0000000Z;0.016911665793711547;0;1
2018-01-13T07:00:00.0000000Z;0.0169570304123021;1;0
2018-01-13T08:00:00.0000000Z;0.01709618762920559;1;0
2018-01-13T09:00:00.0000000Z;0.017159790152135184;1;0
2018-01-13T10:00:00.0000000Z;0.01712996287331711;0;1
2018-01-13T11:00:00.0000000Z;0.017120424257841077;0;1
2018-01-13T12:00:00.0000000Z;0.017167031573648198;1;0
2018-01-13T13:00:00.0000000Z;0.01719737023202529;1;0
2018-01-13T14:00:00.0000000Z;0.0171312061142294;0;1
2018-01-13T15:00:00.0000000Z;0.017163538534349078;1;0
2018-01-13T16:00:00.0000000Z;0.017082834175686953;0;1
2018-01-13T17:00:00.0000000Z;0.01721821067299125;1;0
2018-01-13T18:00:00.0000000Z;0.01731422790166095;1;0
2018-01-13T19:00:00.0000000Z;0.01736630166358239;1;0
2018-01-13T20:00:00.0000000Z;0.0175063517612542;1;0
2018-01-13T21:00:00.0000000Z;0.017474427219621457;0;1
2018-01-13T22:00:00.0000000Z;0.017506867782231015;1;0
2018-01-13T23:00:00.0000000Z;0.018304756381489654;1;0
2018-01-14T00:00:00.0000000Z;0.018184199389723328;0;1
2018-01-14T01:00:00.0000000Z;0.018499010652837326;1;0
2018-01-14T02:00:00.0000000Z;0.018486635205851778;0;1
2018-01-14T03:00:00.0000000Z;0.018117257997670805;0;1
2018-01-14T04:00:00.0000000Z;0.017937894586094096;0;1
2018-01-14T05:00:00.0000000Z;0.017838095328121546;0;1
2018-01-14T06:00:00.0000000Z;0.017831438255213848;0;1
2018-01-14T07:00:00.0000000Z;0.01785756327141284;1;0
2018-01-14T08:00:00.0000000Z;0.01782316486255631;0;1
2018-01-14T09:00:00.0000000Z;0.01782179041456334;0;1
2018-01-14T10:00:00.0000000Z;0.017732969529538324;0;1
2018-01-14T11:00:00.0000000Z;0.017686608257463515;0;1
2018-01-14T12:00:00.0000000Z;0.017686525471791833;0;1
2018-01-14T13:00:00.0000000Z;0.017705751794668243;1;0
2018-01-14T14:00:00.0000000Z;0.017730134919962243;1;0
2018-01-14T15:00:00.0000000Z;0.01776460574517566;1;0
2018-01-14T16:00:00.0000000Z;0.01796785059971278;1;0
2018-01-14T17:00:00.0000000Z;0.018021320866332232;1;0
2018-01-14T18:00:00.0000000Z;0.01789339140056976;0;1
2018-01-14T19:00:00.0000000Z;0.017814890196913822;0;1
2018-01-14T20:00:00.0000000Z;0.017784553034926313;0;1
2018-01-14T21:00:00.0000000Z;0.017801098537243213;1;0
2018-01-14T22:00:00.0000000Z;0.01776101418921507;0;1
2018-01-14T23:00:00.0000000Z;0.017721582214720984;0;1
2018-01-15T00:00:00.0000000Z;0.01738576251731186;0;1
2018-01-15T01:00:00.0000000Z;0.017459989704759354;1;0
2018-01-15T02:00:00.0000000Z;0.017497369437966905;1;0
2018-01-15T03:00:00.0000000Z;0.01753824147491429;1;0
2018-01-15T04:00:00.0000000Z;0.017496836952198874;0;1
2018-01-15T05:00:00.0000000Z;0.017422155236769786;0;1
