hora;fechamento;ganho;perda
2018-01-07T13:00:00.0000000Z;0.06527529908405515;1;0
2018-01-07T14:00:00.0000000Z;0.06489831004289712;0;1
2018-01-07T15:00:00.0000000Z;0.06518607743173516;1;0
2018-01-07T16:00:00.0000000Z;0.06625671760768331;1;0
2018-01-07T17:00:00.0000000Z;0.06815513791086816;1;0
2018-01-07T18:00:00.0000000Z;0.06857952985069402;1;0
2018-01-07T19:00:00.0000000Z;0.06733380782014806;0;1
2018-01-07T20:00:00.0000000Z;0.0680326331148977;1;0
2018-01-07T21:00:00.0000000Z;0.06799999753438032;0;1
2018-01-07T22:00:00.0000000Z;0.06740929133741547;0;1
2018-01-07T23:00:00.0000000Z;0.06632351723484811;0;1
2018-01-08T00:00:00.0000000Z;0.06915101066023949;1;0
2018-01-08T01:00:00.0000000Z;0.07376487900669566;1;0
2018-01-08T02:00:00.0000000Z;0.07309611252419315;0;1
2018-01-08T03:00:00.0000000Z;0.07325168757118192;1;0
2018-01-08T04:00:00.0000000Z;0.0767035109819268;1;0
2018-01-08T05:00:00.0000000Z;0.07846416869128942;1;0
2018-01-08T06:00:00.0000000Z;0.07500662248945623;0;1
2018-01-08T07:00:00.0000000Z;0.07763666829136744;1;0
2018-01-08T08:00:00.0000000Z;0.07512460208186851;0;1
2018-01-08T09:00:00.0000000Z;0.07492900936505936;0;1
2018-01-08T10:00:00.0000000Z;0.07450147341044928;0;1
2018-01-08T11:00:00.0000000Z;0.07454272665320276;1;0
2018-01-08T12:00:00.0000000Z;0.07383435159882146;0;1
2018-01-08T13:00:00.0000000Z;0.07422869013908112;1;0
2018-01-08T14:00:00.0000000Z;0.07289742267725757;0;1
2018-01-08T15:00:00.0000000Z;0.07177310835556962;0;1
2018-01-08T16:00:00.0000000Z;0.07366039534250286;1;0
2018-01-08T17:00:00.0000000Z;0.07434462437286454;1;0
2018-01-08T18:00:00.0000000Z;0.07391852078225121;0;1
2018-01-08T19:00:00.0000000Z;0.07532525629476601;1;0
2018-01-08T20:00:00.0000000Z;0.07591298403284878;1;0
2018-01-08T21:00:00.0000000Z;0.07589502118018233;0;1
2018-01-08T22:00:00.0000000Z;0.07761193264175563;1;0
2018-01-08T23:00:00.0000000Z;0.07699652032010466;0;1
2018-01-09T00:00:00.0000000Z;0.07585490868178943;0;1
2018-01-09T01:00:00.0000000Z;0.07726782302454487;1;0
